timestamp,state,city,population,hourly_energy_usage
2025-02-15 16:00,Michigan,Detroit,670000,1548866.64
2025-02-15 17:00,Michigan,Detroit,670000,1375088.59
2025-02-15 18:00,Michigan,Detroit,670000,1645136.76
2025-02-15 19:00,Michigan,Detroit,670000,1453819.71
2025-02-15 20:00,Michigan,Detroit,670000,1284677.12
2025-02-15 21:00,Michigan,Detroit,670000,1107812.97
2025-02-15 22:00,Michigan,Detroit,670000,941871.3
2025-02-15 23:00,Michigan,Detroit,670000,722745.92
2025-02-16 00:00,Michigan,Detroit,670000,632444.47
2025-02-16 01:00,Michigan,Detroit,670000,509420.99
2025-02-16 02:00,Michigan,Detroit,670000,414683.39
2025-02-16 03:00,Michigan,Detroit,670000,419278.85
2025-02-16 04:00,Michigan,Detroit,670000,540421.28
2025-02-16 05:00,Michigan,Detroit,670000,819207.94
2025-02-16 06:00,Michigan,Detroit,670000,881613.55
2025-02-16 07:00,Michigan,Detroit,670000,1035772.63
2025-02-16 08:00,Michigan,Detroit,670000,1260173.16
2025-02-16 09:00,Michigan,Detroit,670000,1351350.46
2025-02-16 10:00,Michigan,Detroit,670000,1251990.48
2025-02-16 11:00,Michigan,Detroit,670000,1102392.87
2025-02-16 12:00,Michigan,Detroit,670000,1119511.18
2025-02-16 13:00,Michigan,Detroit,670000,1224709.76
2025-02-16 14:00,Michigan,Detroit,670000,1375537.56
2025-02-16 15:00,Michigan,Detroit,670000,1515624.27
2025-02-16 16:00,Michigan,Detroit,670000,1435034.98
2025-02-16 17:00,Michigan,Detroit,670000,1347928.51
2025-02-16 18:00,Michigan,Detroit,670000,1626273.04
2025-02-16 19:00,Michigan,Detroit,670000,1463536.34
2025-02-16 20:00,Michigan,Detroit,670000,1314811.83
2025-02-16 21:00,Michigan,Detroit,670000,1216111.17
2025-02-16 22:00,Michigan,Detroit,670000,955261.91
2025-02-16 23:00,Michigan,Detroit,670000,759805.29
2025-02-17 00:00,Michigan,Detroit,670000,548760.49
2025-02-17 01:00,Michigan,Detroit,670000,489137.76
2025-02-17 02:00,Michigan,Detroit,670000,384249.25
2025-02-17 03:00,Michigan,Detroit,670000,400883.83
2025-02-17 04:00,Michigan,Detroit,670000,479457.51
2025-02-17 05:00,Michigan,Detroit,670000,754474.72
2025-02-17 06:00,Michigan,Detroit,670000,752100.9
2025-02-17 07:00,Michigan,Detroit,670000,956723.59
2025-02-17 08:00,Michigan,Detroit,670000,1104885.15
2025-02-17 09:00,Michigan,Detroit,670000,1259995.04
2025-02-17 10:00,Michigan,Detroit,670000,1173631.92
2025-02-17 11:00,Michigan,Detroit,670000,1037506.02
2025-02-17 12:00,Michigan,Detroit,670000,1099212.27
2025-02-17 13:00,Michigan,Detroit,670000,1155200.46
2025-02-17 14:00,Michigan,Detroit,670000,1307563.78
2025-02-17 15:00,Michigan,Detroit,670000,1413823.63
2025-02-17 16:00,Michigan,Detroit,670000,1319308.12
2025-02-17 17:00,Michigan,Detroit,670000,1290741.85
2025-02-17 18:00,Michigan,Detroit,670000,1473960.03
2025-02-17 19:00,Michigan,Detroit,670000,1294690.75
2025-02-17 20:00,Michigan,Detroit,670000,1170004.34
2025-02-17 21:00,Michigan,Detroit,670000,1026481.65
2025-02-17 22:00,Michigan,Detroit,670000,872485.04
2025-02-17 23:00,Michigan,Detroit,670000,671544.35
2025-02-18 00:00,Michigan,Detroit,670000,579835.6
2025-02-18 01:00,Michigan,Detroit,670000,501628.14
2025-02-18 02:00,Michigan,Detroit,670000,367973.72
2025-02-18 03:00,Michigan,Detroit,670000,384566.08
2025-02-18 04:00,Michigan,Detroit,670000,471023.96
2025-02-18 05:00,Michigan,Detroit,670000,799860.31
2025-02-18 06:00,Michigan,Detroit,670000,786082.09
2025-02-18 07:00,Michigan,Detroit,670000,954665.05
2025-02-18 08:00,Michigan,Detroit,670000,1118054.27
2025-02-18 09:00,Michigan,Detroit,670000,1287829.12
2025-02-18 10:00,Michigan,Detroit,670000,1202237.63
2025-02-18 11:00,Michigan,Detroit,670000,1095888.11
2025-02-18 12:00,Michigan,Detroit,670000,1038486.52
2025-02-18 13:00,Michigan,Detroit,670000,1193875.95
2025-02-18 14:00,Michigan,Detroit,670000,1282729.26
2025-02-18 15:00,Michigan,Detroit,670000,1367592.63
2025-02-18 16:00,Michigan,Detroit,670000,1310064.68
2025-02-18 17:00,Michigan,Detroit,670000,1279851.06
2025-02-18 18:00,Michigan,Detroit,670000,1448260.52
2025-02-18 19:00,Michigan,Detroit,670000,1367603.03
2025-02-18 20:00,Michigan,Detroit,670000,1105198.18
2025-02-18 21:00,Michigan,Detroit,670000,1074496.21
2025-02-18 22:00,Michigan,Detroit,670000,899880.57
2025-02-18 23:00,Michigan,Detroit,670000,687667.5
2025-02-19 00:00,Michigan,Detroit,670000,556741.68
2025-02-19 01:00,Michigan,Detroit,670000,457187.34
2025-02-19 02:00,Michigan,Detroit,670000,393919.59
2025-02-19 03:00,Michigan,Detroit,670000,394562.02
2025-02-19 04:00,Michigan,Detroit,670000,498682.13
2025-02-19 05:00,Michigan,Detroit,670000,795096.51
2025-02-19 06:00,Michigan,Detroit,670000,775682.66
2025-02-19 07:00,Michigan,Detroit,670000,920907.66
2025-02-19 08:00,Michigan,Detroit,670000,1131677.48
2025-02-19 09:00,Michigan,Detroit,670000,1208762.87
2025-02-19 10:00,Michigan,Detroit,670000,1141131.63
2025-02-19 11:00,Michigan,Detroit,670000,1004768.32
2025-02-19 12:00,Michigan,Detroit,670000,1005509.53
2025-02-19 13:00,Michigan,Detroit,670000,1103296.63
2025-02-19 14:00,Michigan,Detroit,670000,1199521.15
2025-02-19 15:00,Michigan,Detroit,670000,1432090.53
2025-02-19 16:00,Michigan,Detroit,670000,1330253.73
2025-02-19 17:00,Michigan,Detroit,670000,1195007.68
2025-02-19 18:00,Michigan,Detroit,670000,1500088.59
2025-02-19 19:00,Michigan,Detroit,670000,1312829.25
2025-02-19 20:00,Michigan,Detroit,670000,1105457.51
2025-02-19 21:00,Michigan,Detroit,670000,1032910.93
2025-02-19 22:00,Michigan,Detroit,670000,864814.32
2025-02-19 23:00,Michigan,Detroit,670000,642316.77
2025-02-20 00:00,Michigan,Detroit,670000,572422.36
2025-02-20 01:00,Michigan,Detroit,670000,479174.36
2025-02-20 02:00,Michigan,Detroit,670000,365494.99
2025-02-20 03:00,Michigan,Detroit,670000,378658.84
2025-02-20 04:00,Michigan,Detroit,670000,491442.19
2025-02-20 05:00,Michigan,Detroit,670000,741438.32
2025-02-20 06:00,Michigan,Detroit,670000,734197.41
2025-02-20 07:00,Michigan,Detroit,670000,995899.0
2025-02-20 08:00,Michigan,Detroit,670000,1196040.79
2025-02-20 09:00,Michigan,Detroit,670000,1209753.03
2025-02-20 10:00,Michigan,Detroit,670000,1180985.94
2025-02-20 11:00,Michigan,Detroit,670000,1027339.19
2025-02-20 12:00,Michigan,Detroit,670000,1010409.33
2025-02-20 13:00,Michigan,Detroit,670000,1174301.88
2025-02-20 14:00,Michigan,Detroit,670000,1259779.41
2025-02-20 15:00,Michigan,Detroit,670000,1394604.53
2025-02-20 16:00,Michigan,Detroit,670000,1378738.11
2025-02-20 17:00,Michigan,Detroit,670000,1289168.92
2025-02-20 18:00,Michigan,Detroit,670000,1480772.66
2025-02-20 19:00,Michigan,Detroit,670000,1360980.6
2025-02-20 20:00,Michigan,Detroit,670000,1174337.66
2025-02-20 21:00,Michigan,Detroit,670000,1101174.41
2025-02-20 22:00,Michigan,Detroit,670000,890991.24
2025-02-20 23:00,Michigan,Detroit,670000,697659.13
2025-02-07 00:00,Texas,Houston,2300000,2036969.23
2025-02-07 01:00,Texas,Houston,2300000,1572277.92
2025-02-07 02:00,Texas,Houston,2300000,1257979.89
2025-02-07 03:00,Texas,Houston,2300000,1322756.37
2025-02-07 04:00,Texas,Houston,2300000,1702842.36
2025-02-07 05:00,Texas,Houston,2300000,2606060.72
2025-02-07 06:00,Texas,Houston,2300000,2599617.78
2025-02-07 07:00,Texas,Houston,2300000,3184041.45
2025-02-07 08:00,Texas,Houston,2300000,4117766.52
2025-02-07 09:00,Texas,Houston,2300000,4209520.57
2025-02-07 10:00,Texas,Houston,2300000,3916266.64
2025-02-07 11:00,Texas,Houston,2300000,3741939.16
2025-02-07 12:00,Texas,Houston,2300000,3520792.47
2025-02-07 13:00,Texas,Houston,2300000,3990347.56
2025-02-07 14:00,Texas,Houston,2300000,4215519.72
2025-02-07 15:00,Texas,Houston,2300000,5174594.19
2025-02-07 16:00,Texas,Houston,2300000,4445845.6
2025-02-07 17:00,Texas,Houston,2300000,4139229.1
2025-02-07 18:00,Texas,Houston,2300000,4807607.07
2025-02-07 19:00,Texas,Houston,2300000,4499040.85
2025-02-07 20:00,Texas,Houston,2300000,3857783.74
2025-02-07 21:00,Texas,Houston,2300000,3761037.63
2025-02-07 22:00,Texas,Houston,2300000,3096238.15
2025-02-07 23:00,Texas,Houston,2300000,2386255.32
2025-02-08 00:00,Texas,Houston,2300000,2160685.28
2025-02-08 01:00,Texas,Houston,2300000,1828303.46
2025-02-08 02:00,Texas,Houston,2300000,1459071.41
2025-02-08 03:00,Texas,Houston,2300000,1422615.68
2025-02-08 04:00,Texas,Houston,2300000,1832661.99
2025-02-08 05:00,Texas,Houston,2300000,3038754.29
2025-02-08 06:00,Texas,Houston,2300000,2941053.54
2025-02-08 07:00,Texas,Houston,2300000,3574026.85
2025-02-08 08:00,Texas,Houston,2300000,4323267.99
2025-02-08 09:00,Texas,Houston,2300000,4670589.57
2025-02-08 10:00,Texas,Houston,2300000,4395194.84
2025-02-08 11:00,Texas,Houston,2300000,4156117.42
2025-02-08 12:00,Texas,Houston,2300000,4130615.14
2025-02-08 13:00,Texas,Houston,2300000,4128551.34
2025-02-08 14:00,Texas,Houston,2300000,4693109.64
2025-02-08 15:00,Texas,Houston,2300000,5195060.47
2025-02-08 16:00,Texas,Houston,2300000,5291474.59
2025-02-08 17:00,Texas,Houston,2300000,4610924.04
2025-02-08 18:00,Texas,Houston,2300000,5296630.92
2025-02-08 19:00,Texas,Houston,2300000,5068318.61
2025-02-08 20:00,Texas,Houston,2300000,4240230.57
2025-02-08 21:00,Texas,Houston,2300000,4081970.88
2025-02-08 22:00,Texas,Houston,2300000,3255695.99
2025-02-08 23:00,Texas,Houston,2300000,2423029.26
2025-02-09 00:00,Texas,Houston,2300000,2085721.3
2025-02-09 01:00,Texas,Houston,2300000,1808875.95
2025-02-09 02:00,Texas,Houston,2300000,1393209.54
2025-02-09 03:00,Texas,Houston,2300000,1404246.07
2025-02-09 04:00,Texas,Houston,2300000,1826957.75
2025-02-09 05:00,Texas,Houston,2300000,2773189.44
2025-02-09 06:00,Texas,Houston,2300000,3014403.93
2025-02-09 07:00,Texas,Houston,2300000,3713912.28
2025-02-09 08:00,Texas,Houston,2300000,4378500.96
2025-02-09 09:00,Texas,Houston,2300000,4871068.11
2025-02-09 10:00,Texas,Houston,2300000,4465124.56
2025-02-09 11:00,Texas,Houston,2300000,4097673.24
2025-02-09 12:00,Texas,Houston,2300000,4003255.28
2025-02-09 13:00,Texas,Houston,2300000,4260961.19
2025-02-09 14:00,Texas,Houston,2300000,4790869.35
2025-02-09 15:00,Texas,Houston,2300000,5434614.66
2025-02-09 16:00,Texas,Houston,2300000,5225775.19
2025-02-09 17:00,Texas,Houston,2300000,4870720.29
2025-02-09 18:00,Texas,Houston,2300000,5247067.28
2025-02-09 19:00,Texas,Houston,2300000,4964755.48
2025-02-09 20:00,Texas,Houston,2300000,4163355.69
2025-02-09 21:00,Texas,Houston,2300000,3809983.71
2025-02-09 22:00,Texas,Houston,2300000,3134529.0
2025-02-09 23:00,Texas,Houston,2300000,2595981.68
2025-02-10 00:00,Texas,Houston,2300000,2030563.49
2025-02-10 01:00,Texas,Houston,2300000,1584910.55
2025-02-10 02:00,Texas,Houston,2300000,1343817.28
2025-02-10 03:00,Texas,Houston,2300000,1279077.58
2025-02-10 04:00,Texas,Houston,2300000,1623961.38
2025-02-10 05:00,Texas,Houston,2300000,2696788.51
2025-02-10 06:00,Texas,Houston,2300000,2622475.66
2025-02-10 07:00,Texas,Houston,2300000,3185954.36
2025-02-10 08:00,Texas,Houston,2300000,4130625.82
2025-02-10 09:00,Texas,Houston,2300000,4192625.12
2025-02-10 10:00,Texas,Houston,2300000,3978215.92
2025-02-10 11:00,Texas,Houston,2300000,3708210.89
2025-02-10 12:00,Texas,Houston,2300000,3648852.54
2025-02-10 13:00,Texas,Houston,2300000,3812174.53
2025-02-10 14:00,Texas,Houston,2300000,4217286.32
2025-02-10 15:00,Texas,Houston,2300000,4920923.31
2025-02-10 16:00,Texas,Houston,2300000,4676262.83
2025-02-10 17:00,Texas,Houston,2300000,4258208.07
2025-02-10 18:00,Texas,Houston,2300000,5174308.92
2025-02-10 19:00,Texas,Houston,2300000,4781447.17
2025-02-10 20:00,Texas,Houston,2300000,3795070.75
2025-02-10 21:00,Texas,Houston,2300000,3594139.55
2025-02-10 22:00,Texas,Houston,2300000,2837884.35
2025-02-10 23:00,Texas,Houston,2300000,2245083.12
2025-02-11 00:00,Texas,Houston,2300000,1913745.96
2025-02-11 01:00,Texas,Houston,2300000,1696151.88
2025-02-11 02:00,Texas,Houston,2300000,1332426.96
2025-02-11 03:00,Texas,Houston,2300000,1251234.4
2025-02-11 04:00,Texas,Houston,2300000,1617368.59
2025-02-11 05:00,Texas,Houston,2300000,2667654.79
2025-02-11 06:00,Texas,Houston,2300000,2705824.22
2025-02-11 07:00,Texas,Houston,2300000,3211776.63
2025-02-11 08:00,Texas,Houston,2300000,4026000.82
2025-02-11 09:00,Texas,Houston,2300000,4108125.68
2025-02-11 10:00,Texas,Houston,2300000,4008073.31
2025-02-11 11:00,Texas,Houston,2300000,3706167.76
2025-02-11 12:00,Texas,Houston,2300000,3645149.74
2025-02-11 13:00,Texas,Houston,2300000,3947392.95
2025-02-11 14:00,Texas,Houston,2300000,4278251.81
2025-02-11 15:00,Texas,Houston,2300000,4977583.19
2025-02-11 16:00,Texas,Houston,2300000,4395830.83
2025-02-11 17:00,Texas,Houston,2300000,4204320.96
2025-02-11 18:00,Texas,Houston,2300000,5066834.4
2025-02-11 19:00,Texas,Houston,2300000,4640334.7
2025-02-11 20:00,Texas,Houston,2300000,4004339.06
2025-02-11 21:00,Texas,Houston,2300000,3686075.02
2025-02-11 22:00,Texas,Houston,2300000,3018816.23
2025-02-11 23:00,Texas,Houston,2300000,2388290.73
2025-02-12 00:00,Texas,Houston,2300000,1925220.92
2025-02-12 01:00,Texas,Houston,2300000,1691692.99
2025-02-12 02:00,Texas,Houston,2300000,1380325.35
2025-02-12 03:00,Texas,Houston,2300000,1344598.34
2025-02-12 04:00,Texas,Houston,2300000,1710202.81
2025-02-12 05:00,Texas,Houston,2300000,2685940.01
2025-02-12 06:00,Texas,Houston,2300000,2585864.26
2025-02-12 07:00,Texas,Houston,2300000,3269658.53
2025-02-12 08:00,Texas,Houston,2300000,4036647.15
2025-02-12 09:00,Texas,Houston,2300000,4463714.98
2025-02-12 10:00,Texas,Houston,2300000,4079944.62
2025-02-12 11:00,Texas,Houston,2300000,3516341.81
2025-02-12 12:00,Texas,Houston,2300000,3657515.01
2025-02-12 13:00,Texas,Houston,2300000,4012044.47
2025-02-12 14:00,Texas,Houston,2300000,4184126.75
2025-02-12 15:00,Texas,Houston,2300000,4779107.93
2025-02-12 16:00,Texas,Houston,2300000,4406874.2
2025-02-12 17:00,Texas,Houston,2300000,4131794.68
2025-02-12 18:00,Texas,Houston,2300000,5012556.17
2025-02-12 19:00,Texas,Houston,2300000,4691858.37
2025-02-12 20:00,Texas,Houston,2300000,3879474.05
2025-02-12 21:00,Texas,Houston,2300000,3798448.29
2025-02-12 22:00,Texas,Houston,2300000,2867558.15
2025-02-12 23:00,Texas,Houston,2300000,2411441.88
2025-02-13 00:00,Texas,Houston,2300000,1897759.27
2025-02-13 01:00,Texas,Houston,2300000,1671080.21
2025-02-13 02:00,Texas,Houston,2300000,1301880.0
2025-02-13 03:00,Texas,Houston,2300000,1348969.79
2025-02-13 04:00,Texas,Houston,2300000,1656188.6
2025-02-13 05:00,Texas,Houston,2300000,2574794.64
2025-02-13 06:00,Texas,Houston,2300000,2755064.75
2025-02-13 07:00,Texas,Houston,2300000,3452439.18
2025-02-13 08:00,Texas,Houston,2300000,4107537.53
2025-02-13 09:00,Texas,Houston,2300000,4108199.41
2025-02-13 10:00,Texas,Houston,2300000,3904469.07
2025-02-13 11:00,Texas,Houston,2300000,3682541.38
2025-02-13 12:00,Texas,Houston,2300000,3723547.31
2025-02-13 13:00,Texas,Houston,2300000,4033053.26
2025-02-13 14:00,Texas,Houston,2300000,4428167.05
2025-02-13 15:00,Texas,Houston,2300000,4990496.04
2025-02-13 16:00,Texas,Houston,2300000,4381793.98
2025-02-13 17:00,Texas,Houston,2300000,4173416.02
2025-02-13 18:00,Texas,Houston,2300000,4890816.63
2025-02-13 19:00,Texas,Houston,2300000,4690917.28
2025-02-13 20:00,Texas,Houston,2300000,3984321.37
2025-02-13 21:00,Texas,Houston,2300000,3519339.52
2025-02-13 22:00,Texas,Houston,2300000,3031041.35
2025-02-13 23:00,Texas,Houston,2300000,2199756.7
2025-02-14 00:00,Texas,Houston,2300000,2026193.32
2025-02-14 01:00,Texas,Houston,2300000,1671154.12
2025-02-14 02:00,Texas,Houston,2300000,1313835.95
2025-02-14 03:00,Texas,Houston,2300000,1254344.53
2025-02-14 04:00,Texas,Houston,2300000,1563296.47
2025-02-14 05:00,Texas,Houston,2300000,2637441.32
2025-02-14 06:00,Texas,Houston,2300000,2501089.01
2025-02-14 07:00,Texas,Houston,2300000,3150540.98
2025-02-14 08:00,Texas,Houston,2300000,3986603.4
2025-02-14 09:00,Texas,Houston,2300000,4272576.73
2025-02-14 10:00,Texas,Houston,2300000,3802061.99
2025-02-14 11:00,Texas,Houston,2300000,3572796.05
2025-02-14 12:00,Texas,Houston,2300000,3681902.15
2025-02-14 13:00,Texas,Houston,2300000,4125006.77
2025-02-14 14:00,Texas,Houston,2300000,4406724.22
2025-02-14 15:00,Texas,Houston,2300000,4738268.37
2025-02-14 16:00,Texas,Houston,2300000,4547694.19
2025-02-14 17:00,Texas,Houston,2300000,4402553.34
2025-02-14 18:00,Texas,Houston,2300000,5060271.53
2025-02-14 19:00,Texas,Houston,2300000,4460925.64
2025-02-14 20:00,Texas,Houston,2300000,4143944.11
2025-02-14 21:00,Texas,Houston,2300000,3593888.34
2025-02-14 22:00,Texas,Houston,2300000,2926092.21
2025-02-14 23:00,Texas,Houston,2300000,2237576.4
2025-02-15 00:00,Texas,Houston,2300000,2126956.69
2025-02-15 01:00,Texas,Houston,2300000,1796441.71
2025-02-15 02:00,Texas,Houston,2300000,1450762.49
2025-02-15 03:00,Texas,Houston,2300000,1438444.59
2025-02-15 04:00,Texas,Houston,2300000,1811849.91
2025-02-15 05:00,Texas,Houston,2300000,2896873.25
2025-02-15 06:00,Texas,Houston,2300000,2752876.02
2025-02-15 07:00,Texas,Houston,2300000,3603685.42
2025-02-15 08:00,Texas,Houston,2300000,4319821.52
2025-02-15 09:00,Texas,Houston,2300000,4609018.96
2025-02-15 10:00,Texas,Houston,2300000,4194848.37
2025-02-15 11:00,Texas,Houston,2300000,3860816.58
2025-02-15 12:00,Texas,Houston,2300000,3828196.78
2025-02-15 13:00,Texas,Houston,2300000,4253001.36
2025-02-15 14:00,Texas,Houston,2300000,4827670.52
2025-02-15 15:00,Texas,Houston,2300000,5464520.93
2025-02-15 16:00,Texas,Houston,2300000,4914583.67
2025-02-15 17:00,Texas,Houston,2300000,4494241.81
2025-02-15 18:00,Texas,Houston,2300000,5340688.53
2025-02-15 19:00,Texas,Houston,2300000,5030924.72
2025-02-15 20:00,Texas,Houston,2300000,4376990.13
2025-02-15 21:00,Texas,Houston,2300000,3905927.72
2025-02-15 22:00,Texas,Houston,2300000,3197146.25
2025-02-15 23:00,Texas,Houston,2300000,2415820.69
2025-02-16 00:00,Texas,Houston,2300000,2169479.26
2025-02-16 01:00,Texas,Houston,2300000,1859140.25
2025-02-16 02:00,Texas,Houston,2300000,1477459.35
2025-02-16 03:00,Texas,Houston,2300000,1512734.29
2025-02-16 04:00,Texas,Houston,2300000,1839458.41
2025-02-16 05:00,Texas,Houston,2300000,2771669.83
2025-02-16 06:00,Texas,Houston,2300000,2829333.13
2025-02-16 07:00,Texas,Houston,2300000,3522080.54
2025-02-16 08:00,Texas,Houston,2300000,4404390.27
2025-02-16 09:00,Texas,Houston,2300000,4718038.05
2025-02-16 10:00,Texas,Houston,2300000,4304423.94
2025-02-16 11:00,Texas,Houston,2300000,4031045.15
2025-02-16 12:00,Texas,Houston,2300000,4121594.48
2025-02-16 13:00,Texas,Houston,2300000,4142865.0
2025-02-16 14:00,Texas,Houston,2300000,4797584.11
2025-02-16 15:00,Texas,Houston,2300000,5280969.07
2025-02-16 16:00,Texas,Houston,2300000,5026236.44
2025-02-16 17:00,Texas,Houston,2300000,4595596.05
2025-02-16 18:00,Texas,Houston,2300000,5573644.29
2025-02-16 19:00,Texas,Houston,2300000,4973683.78
2025-02-16 20:00,Texas,Houston,2300000,4408602.24
2025-02-16 21:00,Texas,Houston,2300000,3830355.98
2025-02-16 22:00,Texas,Houston,2300000,3226508.01
2025-02-16 23:00,Texas,Houston,2300000,2563400.86
2025-02-17 00:00,Texas,Houston,2300000,1892461.32
2025-02-17 01:00,Texas,Houston,2300000,1658104.49
2025-02-17 02:00,Texas,Houston,2300000,1284341.5
2025-02-17 03:00,Texas,Houston,2300000,1360072.57
2025-02-17 04:00,Texas,Houston,2300000,1682558.28
2025-02-17 05:00,Texas,Houston,2300000,2597019.77
2025-02-17 06:00,Texas,Houston,2300000,2511045.03
2025-02-17 07:00,Texas,Houston,2300000,3161790.52
2025-02-17 08:00,Texas,Houston,2300000,3851310.91
2025-02-17 09:00,Texas,Houston,2300000,4391160.26
2025-02-17 10:00,Texas,Houston,2300000,3770805.7
2025-02-17 11:00,Texas,Houston,2300000,3702585.87
2025-02-17 12:00,Texas,Houston,2300000,3672055.2
2025-02-17 13:00,Texas,Houston,2300000,3999232.75
2025-02-17 14:00,Texas,Houston,2300000,4302299.9
2025-02-17 15:00,Texas,Houston,2300000,4854524.48
2025-02-17 16:00,Texas,Houston,2300000,4534776.08
2025-02-17 17:00,Texas,Houston,2300000,4483842.61
2025-02-17 18:00,Texas,Houston,2300000,4822845.0
2025-02-17 19:00,Texas,Houston,2300000,4393075.65
2025-02-17 20:00,Texas,Houston,2300000,4026743.17
2025-02-17 21:00,Texas,Houston,2300000,3726897.68
2025-02-17 22:00,Texas,Houston,2300000,3004780.09
2025-02-17 23:00,Texas,Houston,2300000,2332841.14
2025-02-18 00:00,Texas,Houston,2300000,2044909.21
2025-02-18 01:00,Texas,Houston,2300000,1682379.95
2025-02-18 02:00,Texas,Houston,2300000,1287327.8
2025-02-18 03:00,Texas,Houston,2300000,1363523.86
2025-02-18 04:00,Texas,Houston,2300000,1609116.51
2025-02-18 05:00,Texas,Houston,2300000,2500311.52
2025-02-18 06:00,Texas,Houston,2300000,2660564.25
2025-02-18 07:00,Texas,Houston,2300000,3442591.61
2025-02-18 08:00,Texas,Houston,2300000,4101947.11
2025-02-18 09:00,Texas,Houston,2300000,4313222.02
2025-02-18 10:00,Texas,Houston,2300000,4047393.02
2025-02-18 11:00,Texas,Houston,2300000,3716327.66
2025-02-18 12:00,Texas,Houston,2300000,3524741.28
2025-02-18 13:00,Texas,Houston,2300000,4100720.12
2025-02-18 14:00,Texas,Houston,2300000,4171535.01
2025-02-18 15:00,Texas,Houston,2300000,4901130.66
2025-02-18 16:00,Texas,Houston,2300000,4481179.86
2025-02-18 17:00,Texas,Houston,2300000,4360367.62
2025-02-18 18:00,Texas,Houston,2300000,4765231.53
2025-02-18 19:00,Texas,Houston,2300000,4774334.41
2025-02-18 20:00,Texas,Houston,2300000,3824538.42
2025-02-18 21:00,Texas,Houston,2300000,3690861.15
2025-02-18 22:00,Texas,Houston,2300000,3059894.66
2025-02-18 23:00,Texas,Houston,2300000,2333252.98
2025-02-19 00:00,Texas,Houston,2300000,1877721.46
2025-02-19 01:00,Texas,Houston,2300000,1689621.52
2025-02-19 02:00,Texas,Houston,2300000,1287133.94
2025-02-19 03:00,Texas,Houston,2300000,1345445.48
2025-02-19 04:00,Texas,Houston,2300000,1575283.14
2025-02-19 05:00,Texas,Houston,2300000,2690985.87
2025-02-19 06:00,Texas,Houston,2300000,2528823.97
2025-02-19 07:00,Texas,Houston,2300000,3359397.19
2025-02-19 08:00,Texas,Houston,2300000,3929608.23
2025-02-19 09:00,Texas,Houston,2300000,4270066.99
2025-02-19 10:00,Texas,Houston,2300000,3964391.71
2025-02-19 11:00,Texas,Houston,2300000,3651425.46
2025-02-19 12:00,Texas,Houston,2300000,3473843.13
2025-02-19 13:00,Texas,Houston,2300000,4066157.24
2025-02-19 14:00,Texas,Houston,2300000,4370711.8
2025-02-19 15:00,Texas,Houston,2300000,4862648.6
2025-02-19 16:00,Texas,Houston,2300000,4711160.61
2025-02-19 17:00,Texas,Houston,2300000,4397845.66
2025-02-19 18:00,Texas,Houston,2300000,4750022.42
2025-02-19 19:00,Texas,Houston,2300000,4462851.87
2025-02-19 20:00,Texas,Houston,2300000,3832404.66
2025-02-19 21:00,Texas,Houston,2300000,3499622.7
2025-02-19 22:00,Texas,Houston,2300000,2815185.7
2025-02-19 23:00,Texas,Houston,2300000,2310291.84
2025-02-20 00:00,Texas,Houston,2300000,2037921.58
2025-02-20 01:00,Texas,Houston,2300000,1720603.59
2025-02-20 02:00,Texas,Houston,2300000,1363133.35
2025-02-20 03:00,Texas,Houston,2300000,1334337.38
2025-02-20 04:00,Texas,Houston,2300000,1713547.71
2025-02-20 05:00,Texas,Houston,2300000,2716287.62
2025-02-20 06:00,Texas,Houston,2300000,2532494.41
2025-02-20 07:00,Texas,Houston,2300000,3448016.73
2025-02-20 08:00,Texas,Houston,2300000,3850859.63
2025-02-20 09:00,Texas,Houston,2300000,4463981.86
2025-02-20 10:00,Texas,Houston,2300000,4002686.51
2025-02-20 11:00,Texas,Houston,2300000,3442401.94
2025-02-20 12:00,Texas,Houston,2300000,3767539.77
2025-02-20 13:00,Texas,Houston,2300000,4127211.14
2025-02-20 14:00,Texas,Houston,2300000,4130085.14
2025-02-20 15:00,Texas,Houston,2300000,4720746.42
2025-02-20 16:00,Texas,Houston,2300000,4426384.82
2025-02-20 17:00,Texas,Houston,2300000,4434066.36
2025-02-20 18:00,Texas,Houston,2300000,4914555.4
2025-02-20 19:00,Texas,Houston,2300000,4452517.23
2025-02-20 20:00,Texas,Houston,2300000,4039229.12
2025-02-20 21:00,Texas,Houston,2300000,3516207.68
2025-02-20 22:00,Texas,Houston,2300000,2917722.61
2025-02-20 23:00,Texas,Houston,2300000,2289820.54
2025-02-07 00:00,Nevada,Las Vegas,650000,597968.8
2025-02-07 01:00,Nevada,Las Vegas,650000,509359.87
2025-02-07 02:00,Nevada,Las Vegas,650000,393510.18
2025-02-07 03:00,Nevada,Las Vegas,650000,399796.03
2025-02-07 04:00,Nevada,Las Vegas,650000,482907.51
2025-02-07 05:00,Nevada,Las Vegas,650000,776496.83
2025-02-07 06:00,Nevada,Las Vegas,650000,837539.28
2025-02-07 07:00,Nevada,Las Vegas,650000,1020160.91
2025-02-07 08:00,Nevada,Las Vegas,650000,1227337.33
2025-02-07 09:00,Nevada,Las Vegas,650000,1305567.84
2025-02-07 10:00,Nevada,Las Vegas,650000,1158812.08
2025-02-07 11:00,Nevada,Las Vegas,650000,1135039.74
2025-02-07 12:00,Nevada,Las Vegas,650000,1083694.66
2025-02-07 13:00,Nevada,Las Vegas,650000,1229636.64
